type,subnet,specifics,source,Status,Environments,Destinations,Sources
PolicyType.Isolation,192.168.7.0/24,0,r1,PolicyStatus.HOLDS,{9},{isp2:GigabitEthernet0/5 (192.168.7.0/24)},r1
PolicyType.Isolation,192.168.7.0/24,0,isp3,PolicyStatus.HOLDS,{9},{isp2:GigabitEthernet0/5 (192.168.7.0/24)},isp3
PolicyType.Isolation,192.168.7.0/24,0,er1,PolicyStatus.HOLDSNOT,{9},{isp2:GigabitEthernet0/5 (192.168.7.0/24)},er1
PolicyType.Isolation,192.168.7.0/24,0,isp1,PolicyStatus.HOLDS,{9},{isp2:GigabitEthernet0/5 (192.168.7.0/24)},isp1
PolicyType.Isolation,192.168.7.0/24,0,c1,PolicyStatus.HOLDS,{9},{isp2:GigabitEthernet0/5 (192.168.7.0/24)},c1
PolicyType.Isolation,192.168.7.0/24,0,c2,PolicyStatus.HOLDS,{9},{isp2:GigabitEthernet0/5 (192.168.7.0/24)},c2
PolicyType.Isolation,192.168.7.0/24,0,er2,PolicyStatus.HOLDS,{9},{isp2:GigabitEthernet0/5 (192.168.7.0/24)},er2
PolicyType.Isolation,192.168.7.0/24,0,isp4,PolicyStatus.HOLDSNOT,{9},{isp2:GigabitEthernet0/5 (192.168.7.0/24)},isp4
PolicyType.Isolation,192.168.7.0/24,0,r2,PolicyStatus.HOLDS,{9},{isp2:GigabitEthernet0/5 (192.168.7.0/24)},r2
PolicyType.Isolation,192.168.6.0/24,0,r1,PolicyStatus.HOLDS,{9},{isp4:GigabitEthernet0/3 (192.168.6.0/24)},r1
PolicyType.Isolation,192.168.6.0/24,0,isp3,PolicyStatus.HOLDS,{9},{isp4:GigabitEthernet0/3 (192.168.6.0/24)},isp3
PolicyType.Isolation,192.168.6.0/24,0,er1,PolicyStatus.HOLDSNOT,{9},{isp4:GigabitEthernet0/3 (192.168.6.0/24)},er1
PolicyType.Isolation,192.168.6.0/24,0,isp1,PolicyStatus.HOLDS,{9},{isp4:GigabitEthernet0/3 (192.168.6.0/24)},isp1
PolicyType.Isolation,192.168.6.0/24,0,c1,PolicyStatus.HOLDS,{9},{isp4:GigabitEthernet0/3 (192.168.6.0/24)},c1
PolicyType.Isolation,192.168.6.0/24,0,c2,PolicyStatus.HOLDS,{9},{isp4:GigabitEthernet0/3 (192.168.6.0/24)},c2
PolicyType.Isolation,192.168.6.0/24,0,er2,PolicyStatus.HOLDS,{9},{isp4:GigabitEthernet0/3 (192.168.6.0/24)},er2
PolicyType.Isolation,192.168.6.0/24,0,r2,PolicyStatus.HOLDS,{9},{isp4:GigabitEthernet0/3 (192.168.6.0/24)},r2
PolicyType.Isolation,192.168.6.0/24,0,isp2,PolicyStatus.HOLDSNOT,{9},{isp4:GigabitEthernet0/3 (192.168.6.0/24)},isp2
PolicyType.Reachability,192.168.5.0/24,0,r1,PolicyStatus.HOLDS,{9},{r2:GigabitEthernet0/3 (192.168.5.0/24)},r1
